"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";
"Код";"Имя";"Количество человек";"global_id";"Год";"Месяц";
"10204";"Максим";"192";"2386772386";"2022";"Август";
"10205";"Марк";"137";"2386772387";"2022";"Август";
"10206";"Матвей";"136";"2386772388";"2022";"Август";
"10207";"Артём";"132";"2386772389";"2022";"Август";
"10208";"Иван";"131";"2386772390";"2022";"Август";
"10209";"Дмитрий";"117";"2386772391";"2022";"Август";
"10210";"Даниил";"110";"2386772392";"2022";"Август";
"10211";"Роман";"109";"2386772393";"2022";"Август";
"10212";"Илья";"102";"2386772394";"2022";"Август";
"10213";"Тимофей";"92";"2386772395";"2022";"Август";
"10214";"Мирон";"92";"2386772396";"2022";"Август";
"10215";"Мухаммад";"85";"2386772397";"2022";"Август";
"10216";"Константин";"77";"2386772398";"2022";"Август";
"10217";"Фёдор";"77";"2386772399";"2022";"Август";
"10218";"Кирилл";"72";"2386772400";"2022";"Август";
"10219";"Никита";"70";"2386772401";"2022";"Август";
"10220";"Алексей";"68";"2386772402";"2022";"Август";
"10221";"Владимир";"66";"2386772403";"2022";"Август";
"10222";"Андрей";"63";"2386772404";"2022";"Август";
"10223";"Тимур";"60";"2386772405";"2022";"Август";
"10224";"Павел";"58";"2386772406";"2022";"Август";
"10225";"Леон";"56";"2386772407";"2022";"Август";
"10226";"Глеб";"55";"2386772408";"2022";"Август";
"10227";"Давид";"51";"2386772409";"2022";"Август";
"10228";"Арсений";"48";"2386772410";"2022";"Август";
"10229";"Амир";"48";"2386772411";"2022";"Август";
"10230";"Егор";"45";"2386772412";"2022";"Август";
"10231";"Адам";"42";"2386772413";"2022";"Август";
"10232";"Владислав";"40";"2386772414";"2022";"Август";
"10233";"Сергей";"39";"2386772415";"2022";"Август";
"10234";"Леонид";"39";"2386772416";"2022";"Август";
"10235";"Али";"39";"2386772417";"2022";"Август";
"10236";"Ярослав";"38";"2386772418";"2022";"Август";
"10237";"Степан";"37";"2386772419";"2022";"Август";
"10238";"Николай";"37";"2386772420";"2022";"Август";
"10239";"Григорий";"35";"2386772421";"2022";"Август";
"10240";"Евгений";"32";"2386772422";"2022";"Август";
"10241";"Георгий";"32";"2386772423";"2022";"Август";
"10242";"Платон";"32";"2386772424";"2022";"Август";
"10243";"Умар";"31";"2386772425";"2022";"Август";
"10244";"Юрий";"31";"2386772426";"2022";"Август";
"10245";"Виктор";"29";"2386772427";"2022";"Август";
"10246";"Макар";"28";"2386772428";"2022";"Август";
"10247";"Савелий";"28";"2386772429";"2022";"Август";
"10248";"Богдан";"27";"2386772430";"2022";"Август";
"10249";"Руслан";"27";"2386772431";"2022";"Август";
"10250";"Эмир";"26";"2386772432";"2022";"Август";
"10251";"Имран";"26";"2386772433";"2022";"Август";
"10252";"Юсуф";"25";"2386772434";"2022";"Август";
"10253";"Артемий";"24";"2386772435";"2022";"Август";
"10254";"Игорь";"22";"2386772436";"2022";"Август";
"10255";"Герман";"22";"2386772437";"2022";"Август";
"10256";"Демид";"21";"2386772438";"2022";"Август";
"10257";"Даниэль";"21";"2386772439";"2022";"Август";
"10258";"Дамир";"20";"2386772440";"2022";"Август";
"10259";"Денис";"20";"2386772441";"2022";"Август";
"10260";"Лука";"19";"2386772442";"2022";"Август";
"10261";"Алихан";"19";"2386772443";"2022";"Август";
"10262";"Мухаммадали";"17";"2386772444";"2022";"Август";
"10263";"Вячеслав";"17";"2386772445";"2022";"Август";
"10264";"Абдулла";"17";"2386772446";"2022";"Август";
"10265";"Елисей";"17";"2386772447";"2022";"Август";
"10266";"Савва";"17";"2386772448";"2022";"Август";
"10267";"Филипп";"17";"2386772449";"2022";"Август";
"10268";"Билал";"16";"2386772450";"2022";"Август";
"10269";"Василий";"16";"2386772451";"2022";"Август";
"10270";"Семён";"15";"2386772452";"2022";"Август";
"10271";"Ян";"15";"2386772453";"2022";"Август";
"10272";"Усман";"15";"2386772454";"2022";"Август";
"10273";"Олег";"15";"2386772455";"2022";"Август";
"10274";"Мирослав";"15";"2386772456";"2022";"Август";
"10275";"Антон";"15";"2386772457";"2022";"Август";
"10276";"Всеволод";"14";"2386772458";"2022";"Август";
"10277";"Мустафо";"14";"2386772459";"2022";"Август";
"10278";"Алинур";"14";"2386772460";"2022";"Август";
"10279";"Ахмад";"13";"2386772461";"2022";"Август";
"10280";"Артем";"13";"2386772462";"2022";"Август";
"10281";"Данил";"12";"2386772463";"2022";"Август";
"10282";"Гордей";"12";"2386772464";"2022";"Август";
"10283";"Роберт";"12";"2386772465";"2022";"Август";
"10284";"Ибрагим";"12";"2386772466";"2022";"Август";
"10285";"Пётр";"12";"2386772467";"2022";"Август";
"10286";"Артур";"11";"2386772468";"2022";"Август";
"10287";"Аслан";"11";"2386772469";"2022";"Август";
"10288";"Хамза";"11";"2386772470";"2022";"Август";
"10289";"Борис";"11";"2386772471";"2022";"Август";
"10290";"Мустафа";"11";"2386772472";"2022";"Август";
"10291";"Исмаил";"11";"2386772473";"2022";"Август";
"10292";"Захар";"10";"2386772474";"2022";"Август";
"10293";"Данила";"10";"2386772475";"2022";"Август";
"10294";"Святослав";"10";"2386772476";"2022";"Август";
"10295";"Амирхан";"10";"2386772477";"2022";"Август";
"10296";"Даян";"10";"2386772478";"2022";"Август";
"10297";"Алан";"10";"2386772479";"2022";"Август";
"10298";"Тихон";"10";"2386772480";"2022";"Август";
"10299";"Абдуллах";"10";"2386772481";"2022";"Август";
"10300";"Эмиль";"9";"2386772482";"2022";"Август";
"10301";"Михаил";"201";"2392492947";"2022";"Сентябрь";
"10302";"Александр";"179";"2392492948";"2022";"Сентябрь";
"10303";"Лев";"173";"2392492949";"2022";"Сентябрь";
"10304";"Максим";"167";"2392492950";"2022";"Сентябрь";
"10305";"Марк";"146";"2392492951";"2022";"Сентябрь";
"10306";"Артём";"140";"2392492952";"2022";"Сентябрь";
"10307";"Матвей";"124";"2392492953";"2022";"Сентябрь";
"10308";"Иван";"113";"2392492955";"2022";"Сентябрь";
"10309";"Даниил";"108";"2392492956";"2022";"Сентябрь";
"10310";"Мирон";"104";"2392492957";"2022";"Сентябрь";
"10311";"Дмитрий";"98";"2392492958";"2022";"Сентябрь";
"10312";"Роман";"98";"2392492959";"2022";"Сентябрь";
"10313";"Мухаммад";"78";"2392492960";"2022";"Сентябрь";
"10314";"Алексей";"75";"2392492961";"2022";"Сентябрь";
"10315";"Никита";"74";"2392492962";"2022";"Сентябрь";
"10316";"Кирилл";"71";"2392492963";"2022";"Сентябрь";
"10317";"Тимофей";"71";"2392492964";"2022";"Сентябрь";
"10318";"Андрей";"70";"2392492965";"2022";"Сентябрь";
"10319";"Илья";"69";"2392492966";"2022";"Сентябрь";
"10320";"Егор";"63";"2392492967";"2022";"Сентябрь";
"10321";"Владимир";"59";"2392492968";"2022";"Сентябрь";
"10322";"Фёдор";"57";"2392492969";"2022";"Сентябрь";
"10323";"Константин";"56";"2392492970";"2022";"Сентябрь";
"10324";"Арсений";"55";"2392492971";"2022";"Сентябрь";
"10325";"Ярослав";"53";"2392492972";"2022";"Сентябрь";
"10326";"Давид";"52";"2392492973";"2022";"Сентябрь";
"10327";"Тимур";"45";"2392492974";"2022";"Сентябрь";
"10328";"Умар";"45";"2392492975";"2022";"Сентябрь";
"10329";"Сергей";"44";"2392492976";"2022";"Сентябрь";
"10330";"Амир";"44";"2392492977";"2022";"Сентябрь";
"10331";"Николай";"43";"2392492978";"2022";"Сентябрь";
"10332";"Григорий";"40";"2392492979";"2022";"Сентябрь";
"10333";"Адам";"38";"2392492980";"2022";"Сентябрь";
"10334";"Павел";"37";"2392492981";"2022";"Сентябрь";
"10335";"Макар";"36";"2392492982";"2022";"Сентябрь";
"10336";"Владислав";"33";"2392492983";"2022";"Сентябрь";
"10337";"Евгений";"31";"2392492984";"2022";"Сентябрь";
"10338";"Денис";"31";"2392492985";"2022";"Сентябрь";
"10339";"Леон";"31";"2392492986";"2022";"Сентябрь";
"10340";"Степан";"30";"2392492987";"2022";"Сентябрь";
"10341";"Юрий";"30";"2392492988";"2022";"Сентябрь";
"10342";"Али";"29";"2392492989";"2022";"Сентябрь";
"10343";"Георгий";"25";"2392492991";"2022";"Сентябрь";
"10344";"Юсуф";"24";"2392492992";"2022";"Сентябрь";
"10345";"Богдан";"24";"2392492993";"2022";"Сентябрь";
"10346";"Эмир";"24";"2392492994";"2022";"Сентябрь";
"10347";"Артемий";"24";"2392492995";"2022";"Сентябрь";
"10348";"Глеб";"23";"2392492996";"2022";"Сентябрь";
"10349";"Савелий";"23";"2392492997";"2022";"Сентябрь";
"10350";"Артур";"23";"2392492998";"2022";"Сентябрь";
"10351";"Руслан";"23";"2392492999";"2022";"Сентябрь";
"10352";"Семён";"22";"2392493000";"2022";"Сентябрь";
"10353";"Алихан";"22";"2392493001";"2022";"Сентябрь";
"10354";"Леонид";"21";"2392493002";"2022";"Сентябрь";
"10355";"Василий";"21";"2392493003";"2022";"Сентябрь";
"10356";"Демид";"20";"2392493004";"2022";"Сентябрь";
"10357";"Виктор";"20";"2392493005";"2022";"Сентябрь";
"10358";"Захар";"19";"2392493006";"2022";"Сентябрь";
"10359";"Платон";"19";"2392493007";"2022";"Сентябрь";
"10360";"Филипп";"19";"2392493008";"2022";"Сентябрь";
"10361";"Дамир";"18";"2392493009";"2022";"Сентябрь";
"10362";"Билал";"18";"2392493010";"2022";"Сентябрь";
"10363";"Роберт";"18";"2392493011";"2022";"Сентябрь";
"10364";"Борис";"18";"2392493012";"2022";"Сентябрь";
"10365";"Святослав";"17";"2392493013";"2022";"Сентябрь";
"10366";"Мирослав";"17";"2392493014";"2022";"Сентябрь";
"10367";"Имран";"17";"2392493015";"2022";"Сентябрь";
"10368";"Вячеслав";"16";"2392493016";"2022";"Сентябрь";
"10369";"Пётр";"16";"2392493017";"2022";"Сентябрь";
"10370";"Алинур";"16";"2392493018";"2022";"Сентябрь";
"10371";"Елисей";"15";"2392493019";"2022";"Сентябрь";
"10372";"Артем";"14";"2392493020";"2022";"Сентябрь";
"10373";"Хамза";"14";"2392493021";"2022";"Сентябрь";
"10374";"Герман";"14";"2392493022";"2022";"Сентябрь";
"10375";"Игорь";"13";"2392493024";"2022";"Сентябрь";
"10376";"Лука";"13";"2392493025";"2022";"Сентябрь";
"10377";"Антон";"13";"2392493026";"2022";"Сентябрь";
"10378";"Олег";"12";"2392493027";"2022";"Сентябрь";
"10379";"Амирхан";"12";"2392493028";"2022";"Сентябрь";
"10380";"Ахмад";"11";"2392493029";"2022";"Сентябрь";
"10381";"Ислам";"11";"2392493030";"2022";"Сентябрь";
"10382";"Савва";"11";"2392493031";"2022";"Сентябрь";
"10383";"Эрик";"11";"2392493032";"2022";"Сентябрь";
"10384";"Даниэль";"11";"2392493033";"2022";"Сентябрь";
"10385";"Мартин";"11";"2392493034";"2022";"Сентябрь";
"10386";"Абдуллах";"11";"2392493035";"2022";"Сентябрь";
"10387";"Муслим";"11";"2392493036";"2022";"Сентябрь";
"10388";"Вадим";"10";"2392493037";"2022";"Сентябрь";
"10389";"Халид";"10";"2392493038";"2022";"Сентябрь";
"10390";"Абубакр";"10";"2392493039";"2022";"Сентябрь";
"10391";"Имрон";"10";"2392493040";"2022";"Сентябрь";
"10392";"Серафим";"10";"2392493041";"2022";"Сентябрь";
"10393";"Абдурахмон";"9";"2392493042";"2022";"Сентябрь";
"10394";"Аслан";"9";"2392493043";"2022";"Сентябрь";
"10395";"Всеволод";"9";"2392493044";"2022";"Сентябрь";
"10396";"Мустафа";"9";"2392493045";"2022";"Сентябрь";
"10397";"Демьян";"9";"2392493046";"2022";"Сентябрь";
"10398";"Станислав";"9";"2392493047";"2022";"Сентябрь";
"10399";"Федор";"9";"2392493048";"2022";"Сентябрь";
"10400";"Добрыня";"9";"2392493049";"2022";"Сентябрь";
"10401";"Михаил";"186";"2392493050";"2022";"Октябрь";
"10402";"Александр";"174";"2392493051";"2022";"Октябрь";
"10403";"Максим";"148";"2392493052";"2022";"Октябрь";
"10404";"Лев";"136";"2392493053";"2022";"Октябрь";
"10405";"Иван";"126";"2392493054";"2022";"Октябрь";
"10406";"Даниил";"122";"2392493055";"2022";"Октябрь";
"10407";"Артём";"119";"2392493056";"2022";"Октябрь";
"10408";"Марк";"117";"2392493057";"2022";"Октябрь";
"10409";"Дмитрий";"116";"2392493058";"2022";"Октябрь";
"10410";"Матвей";"113";"2392493059";"2022";"Октябрь";
"10411";"Мухаммад";"103";"2392493060";"2022";"Октябрь";
"10412";"Роман";"90";"2392493061";"2022";"Октябрь";
"10413";"Мирон";"90";"2392493062";"2022";"Октябрь";
"10414";"Кирилл";"77";"2392493063";"2022";"Октябрь";
"10415";"Тимофей";"77";"2392493064";"2022";"Октябрь";
"10416";"Андрей";"70";"2392493066";"2022";"Октябрь";
"10417";"Никита";"68";"2392493067";"2022";"Октябрь";
"10418";"Владимир";"68";"2392493068";"2022";"Октябрь";
"10419";"Алексей";"61";"2392493069";"2022";"Октябрь";
"10420";"Тимур";"56";"2392493070";"2022";"Октябрь";
"10421";"Егор";"56";"2392493071";"2022";"Октябрь";
"10422";"Ярослав";"53";"2392493072";"2022";"Октябрь";
"10423";"Сергей";"53";"2392493073";"2022";"Октябрь";
"10424";"Константин";"53";"2392493074";"2022";"Октябрь";
"10425";"Илья";"51";"2392493075";"2022";"Октябрь";
"10426";"Фёдор";"51";"2392493076";"2022";"Октябрь";
"10427";"Арсений";"49";"2392493077";"2022";"Октябрь";
"10428";"Умар";"43";"2392493078";"2022";"Октябрь";
"10429";"Владислав";"42";"2392493079";"2022";"Октябрь";
"10430";"Давид";"42";"2392493080";"2022";"Октябрь";
"10431";"Павел";"41";"2392493082";"2022";"Октябрь";
"10432";"Амир";"41";"2392493083";"2022";"Октябрь";
"10433";"Али";"37";"2392493084";"2022";"Октябрь";
"10434";"Николай";"35";"2392493085";"2022";"Октябрь";
"10435";"Евгений";"31";"2392493086";"2022";"Октябрь";
"10436";"Адам";"29";"2392493087";"2022";"Октябрь";
"10437";"Виктор";"28";"2392493088";"2022";"Октябрь";
"10438";"Василий";"28";"2392493089";"2022";"Октябрь";
"10439";"Степан";"27";"2392493090";"2022";"Октябрь";
"10440";"Артур";"25";"2392493091";"2022";"Октябрь";
"10441";"Макар";"24";"2392493092";"2022";"Октябрь";
"10442";"Захар";"23";"2392493093";"2022";"Октябрь";
"10443";"Богдан";"23";"2392493095";"2022";"Октябрь";
"10444";"Герман";"22";"2392493096";"2022";"Октябрь";
"10445";"Пётр";"22";"2392493097";"2022";"Октябрь";
"10446";"Глеб";"21";"2392493098";"2022";"Октябрь";
"10447";"Денис";"21";"2392493099";"2022";"Октябрь";
"10448";"Григорий";"21";"2392493100";"2022";"Октябрь";
"10449";"Леон";"21";"2392493101";"2022";"Октябрь";
"10450";"Платон";"21";"2392493102";"2022";"Октябрь";
"10451";"Савелий";"20";"2392493103";"2022";"Октябрь";
"10452";"Руслан";"20";"2392493104";"2022";"Октябрь";
